id,geo_name,county_name,state_name,households,pct_without_internet_subscription,median_income
0500000US48123,"DeWitt County, Texas",DeWitt County,Texas,7088,35.2,53779
0500000US48125,"Dickens County, Texas",Dickens County,Texas,842,26,41618
0500000US48127,"Dimmit County, Texas",Dimmit County,Texas,3309,42.8,27832
0500000US48129,"Donley County, Texas",Donley County,Texas,1290,39.1,43224
0500000US48131,"Duval County, Texas",Duval County,Texas,3511,40.4,37382
0500000US48133,"Eastland County, Texas",Eastland County,Texas,6460,34.3,35325
0500000US48135,"Ector County, Texas",Ector County,Texas,51954,18.1,60676
0500000US48137,"Edwards County, Texas",Edwards County,Texas,686,55.7,40313
0500000US48139,"Ellis County, Texas",Ellis County,Texas,55840,15,72213
0500000US48141,"El Paso County, Texas",El Paso County,Texas,265724,25.2,44597
0500000US48143,"Erath County, Texas",Erath County,Texas,13961,25.2,48819
0500000US48145,"Falls County, Texas",Falls County,Texas,5237,41,38032
0500000US48147,"Fannin County, Texas",Fannin County,Texas,12231,30.2,50761
0500000US48149,"Fayette County, Texas",Fayette County,Texas,9067,38.3,56297
0500000US48151,"Fisher County, Texas",Fisher County,Texas,1649,31.7,46827
0500000US48153,"Floyd County, Texas",Floyd County,Texas,2328,26.5,48555
0500000US48155,"Foard County, Texas",Foard County,Texas,557,31.1,46354
0500000US48157,"Fort Bend County, Texas",Fort Bend County,Texas,230381,7.9,95561
0500000US48159,"Franklin County, Texas",Franklin County,Texas,3806,22.3,52944
0500000US48161,"Freestone County, Texas",Freestone County,Texas,6865,32.7,48731
0500000US48163,"Frio County, Texas",Frio County,Texas,4624,39.8,42476
0500000US48165,"Gaines County, Texas",Gaines County,Texas,5737,23.9,59032
0500000US48167,"Galveston County, Texas",Galveston County,Texas,119181,17,69369
0500000US48169,"Garza County, Texas",Garza County,Texas,1628,21.5,55039
0500000US48171,"Gillespie County, Texas",Gillespie County,Texas,10717,22.4,58325
0500000US48173,"Glasscock County, Texas",Glasscock County,Texas,432,22.9,75833
0500000US48175,"Goliad County, Texas",Goliad County,Texas,2681,36.2,60492
0500000US48177,"Gonzales County, Texas",Gonzales County,Texas,7214,28.7,53006
0500000US48179,"Gray County, Texas",Gray County,Texas,8000,27.6,47170
0500000US48181,"Grayson County, Texas",Grayson County,Texas,47957,25.6,54370
0500000US48183,"Gregg County, Texas",Gregg County,Texas,45532,23.9,49287
0500000US48185,"Grimes County, Texas",Grimes County,Texas,8793,32.5,50298
0500000US48187,"Guadalupe County, Texas",Guadalupe County,Texas,53107,16,70931
0500000US48189,"Hale County, Texas",Hale County,Texas,11146,24,47080
0500000US48191,"Hall County, Texas",Hall County,Texas,1301,39.5,32921
0500000US48193,"Hamilton County, Texas",Hamilton County,Texas,3108,32.3,47500
0500000US48195,"Hansford County, Texas",Hansford County,Texas,1855,26,39229
0500000US48197,"Hardeman County, Texas",Hardeman County,Texas,1519,33.9,42238
0500000US48199,"Hardin County, Texas",Hardin County,Texas,20385,22.7,59105
0500000US48201,"Harris County, Texas",Harris County,Texas,1583486,18.7,60146
0500000US48203,"Harrison County, Texas",Harrison County,Texas,23217,35.5,51202
0500000US48205,"Hartley County, Texas",Hartley County,Texas,1681,22.7,59280
0500000US48207,"Haskell County, Texas",Haskell County,Texas,2125,38.4,46013
0500000US48209,"Hays County, Texas",Hays County,Texas,70881,17,65935
0500000US48211,"Hemphill County, Texas",Hemphill County,Texas,1323,27.7,63778
0500000US48213,"Henderson County, Texas",Henderson County,Texas,30885,27,45798
0500000US48215,"Hidalgo County, Texas",Hidalgo County,Texas,234879,34.4,38398
0500000US48217,"Hill County, Texas",Hill County,Texas,12769,25.9,48823
0500000US48219,"Hockley County, Texas",Hockley County,Texas,7946,24.9,48116
0500000US48221,"Hood County, Texas",Hood County,Texas,21969,17.5,59049
0500000US48223,"Hopkins County, Texas",Hopkins County,Texas,13405,22,51877
0500000US48225,"Houston County, Texas",Houston County,Texas,8209,43.7,34297
0500000US48227,"Howard County, Texas",Howard County,Texas,11036,27.3,51528
0500000US48229,"Hudspeth County, Texas",Hudspeth County,Texas,900,54.4,29318
0500000US48231,"Hunt County, Texas",Hunt County,Texas,32369,25.3,51928
0500000US48233,"Hutchinson County, Texas",Hutchinson County,Texas,7191,21.9,50651
0500000US48235,"Irion County, Texas",Irion County,Texas,634,30,54706
0500000US48237,"Jack County, Texas",Jack County,Texas,3160,34.1,51700
0500000US48239,"Jackson County, Texas",Jackson County,Texas,5237,30.5,60276
0500000US48241,"Jasper County, Texas",Jasper County,Texas,12583,39.4,46088
0500000US48243,"Jeff Davis County, Texas",Jeff Davis County,Texas,1050,33.4,53194
0500000US48245,"Jefferson County, Texas",Jefferson County,Texas,94002,31.2,48463
0500000US48247,"Jim Hogg County, Texas",Jim Hogg County,Texas,1710,49.8,32049
0500000US48249,"Jim Wells County, Texas",Jim Wells County,Texas,13043,43.4,42005
0500000US48251,"Johnson County, Texas",Johnson County,Texas,56433,16.7,62066
0500000US48253,"Jones County, Texas",Jones County,Texas,5593,29,45694
0500000US48255,"Karnes County, Texas",Karnes County,Texas,4246,41,52252
0500000US48257,"Kaufman County, Texas",Kaufman County,Texas,37364,22.4,65390
0500000US48259,"Kendall County, Texas",Kendall County,Texas,14159,13.2,82390
0500000US48261,"Kenedy County, Texas",Kenedy County,Texas,209,55,36125
0500000US48263,"Kent County, Texas",Kent County,Texas,318,29.6,45926
0500000US48265,"Kerr County, Texas",Kerr County,Texas,20766,20.5,52473
0500000US48267,"Kimble County, Texas",Kimble County,Texas,1948,32.4,42500
0500000US48269,"King County, Texas",King County,Texas,91,28.6,65125
0500000US48271,"Kinney County, Texas",Kinney County,Texas,1170,45.6,31468
0500000US48273,"Kleberg County, Texas",Kleberg County,Texas,10946,26.2,42021
0500000US48275,"Knox County, Texas",Knox County,Texas,1330,31.2,46146
0500000US48277,"Lamar County, Texas",Lamar County,Texas,19313,33.7,43562
0500000US48279,"Lamb County, Texas",Lamb County,Texas,4754,34.6,43396
0500000US48281,"Lampasas County, Texas",Lampasas County,Texas,7738,23.8,58194
0500000US48283,"La Salle County, Texas",La Salle County,Texas,2216,40,51792
0500000US48285,"Lavaca County, Texas",Lavaca County,Texas,7756,26.1,53021
0500000US48287,"Lee County, Texas",Lee County,Texas,6104,24.4,55000
0500000US48289,"Leon County, Texas",Leon County,Texas,6249,27.3,44818
0500000US48291,"Liberty County, Texas",Liberty County,Texas,26203,24,49850
0500000US48293,"Limestone County, Texas",Limestone County,Texas,8169,38,42680
0500000US48295,"Lipscomb County, Texas",Lipscomb County,Texas,1256,19.7,57372
0500000US48297,"Live Oak County, Texas",Live Oak County,Texas,3675,41.3,55766
0500000US48299,"Llano County, Texas",Llano County,Texas,8491,23.2,52178
0500000US48301,"Loving County, Texas",Loving County,Texas,33,27.3,81875
0500000US48303,"Lubbock County, Texas",Lubbock County,Texas,112185,23,50473
0500000US48305,"Lynn County, Texas",Lynn County,Texas,2133,29.1,43524
0500000US48307,"McCulloch County, Texas",McCulloch County,Texas,3255,26,45329
0500000US48309,"McLennan County, Texas",McLennan County,Texas,89034,25.5,48199
0500000US48311,"McMullen County, Texas",McMullen County,Texas,223,31.4,68750
0500000US48313,"Madison County, Texas",Madison County,Texas,4201,32.7,49428
0500000US48315,"Marion County, Texas",Marion County,Texas,4459,39.8,37283
0500000US48317,"Martin County, Texas",Martin County,Texas,1626,34,69722
0500000US48319,"Mason County, Texas",Mason County,Texas,1667,37.1,40708
0500000US48321,"Matagorda County, Texas",Matagorda County,Texas,13636,39.1,45500
0500000US48323,"Maverick County, Texas",Maverick County,Texas,16307,43.3,38035
0500000US48325,"Medina County, Texas",Medina County,Texas,15470,26.2,61059
0500000US48327,"Menard County, Texas",Menard County,Texas,992,42.6,40606
0500000US48329,"Midland County, Texas",Midland County,Texas,55980,16.3,78888
0500000US48331,"Milam County, Texas",Milam County,Texas,9381,35.4,47081
0500000US48333,"Mills County, Texas",Mills County,Texas,1750,28.9,41827
0500000US48335,"Mitchell County, Texas",Mitchell County,Texas,2441,29.5,49670
0500000US48337,"Montague County, Texas",Montague County,Texas,7995,29.9,51774
0500000US48339,"Montgomery County, Texas",Montgomery County,Texas,192823,12,77416
0500000US48341,"Moore County, Texas",Moore County,Texas,6626,22,51527
0500000US48343,"Morris County, Texas",Morris County,Texas,5048,22.8,42961
0500000US48345,"Motley County, Texas",Motley County,Texas,465,30.3,43750
0500000US48347,"Nacogdoches County, Texas",Nacogdoches County,Texas,23904,23.5,43598
0500000US48349,"Navarro County, Texas",Navarro County,Texas,17397,28.4,47920
0500000US48351,"Newton County, Texas",Newton County,Texas,4978,36.3,40950
0500000US48353,"Nolan County, Texas",Nolan County,Texas,5469,29.5,44346
0500000US48355,"Nueces County, Texas",Nueces County,Texas,128926,21,55048
0500000US48357,"Ochiltree County, Texas",Ochiltree County,Texas,3443,27.6,49928
0500000US48359,"Oldham County, Texas",Oldham County,Texas,527,23.3,63315
0500000US48361,"Orange County, Texas",Orange County,Texas,31989,23.2,55700
0500000US48363,"Palo Pinto County, Texas",Palo Pinto County,Texas,10312,27.2,45979
0500000US48365,"Panola County, Texas",Panola County,Texas,8827,29.1,51569
0500000US48367,"Parker County, Texas",Parker County,Texas,44255,15.8,74625
0500000US48369,"Parmer County, Texas",Parmer County,Texas,3318,39.1,54184
0500000US48371,"Pecos County, Texas",Pecos County,Texas,4557,39.2,52282
0500000US48373,"Polk County, Texas",Polk County,Texas,17803,32.3,46182
0500000US48375,"Potter County, Texas",Potter County,Texas,43944,29.9,43157
0500000US48377,"Presidio County, Texas",Presidio County,Texas,2627,54.2,27061
0500000US48379,"Rains County, Texas",Rains County,Texas,4331,27.7,49872
0500000US48381,"Randall County, Texas",Randall County,Texas,49187,13.5,67397
0500000US48383,"Reagan County, Texas",Reagan County,Texas,1147,30.3,70478
0500000US48385,"Real County, Texas",Real County,Texas,1227,36.9,34813
0500000US48387,"Red River County, Texas",Red River County,Texas,5048,36.6,37955
0500000US48389,"Reeves County, Texas",Reeves County,Texas,3713,42.6,58384
0500000US48391,"Refugio County, Texas",Refugio County,Texas,2577,31.4,48112
0500000US48393,"Roberts County, Texas",Roberts County,Texas,311,20.3,73854
0500000US48395,"Robertson County, Texas",Robertson County,Texas,6358,28.6,54201
0500000US48397,"Rockwall County, Texas",Rockwall County,Texas,31649,8.6,94767
0500000US48399,"Runnels County, Texas",Runnels County,Texas,3749,32.9,41732
0500000US48401,"Rusk County, Texas",Rusk County,Texas,17960,37.7,52329
0500000US48403,"Sabine County, Texas",Sabine County,Texas,4099,26.9,33257
0500000US48405,"San Augustine County, Texas",San Augustine County,Texas,3356,34.7,35509
0500000US48407,"San Jacinto County, Texas",San Jacinto County,Texas,9487,25.9,44658
0500000US48409,"San Patricio County, Texas",San Patricio County,Texas,23121,30.2,55229
0500000US48411,"San Saba County, Texas",San Saba County,Texas,2104,28.7,44698
0500000US48413,"Schleicher County, Texas",Schleicher County,Texas,1105,31.1,55677
0500000US48415,"Scurry County, Texas",Scurry County,Texas,5884,29,55889
0500000US48417,"Shackelford County, Texas",Shackelford County,Texas,1234,28.9,45187
0500000US48419,"Shelby County, Texas",Shelby County,Texas,9292,34.5,40764
0500000US48421,"Sherman County, Texas",Sherman County,Texas,1055,24.6,56576
0500000US48423,"Smith County, Texas",Smith County,Texas,77195,20.3,53511
0500000US48425,"Somervell County, Texas",Somervell County,Texas,3239,27.4,53162
0500000US48427,"Starr County, Texas",Starr County,Texas,16238,46.5,29294
0500000US48429,"Stephens County, Texas",Stephens County,Texas,3268,29.3,45336
0500000US48431,"Sterling County, Texas",Sterling County,Texas,462,24.2,59286
0500000US48433,"Stonewall County, Texas",Stonewall County,Texas,582,29.4,48000
0500000US48435,"Sutton County, Texas",Sutton County,Texas,1484,42.7,60543
0500000US48437,"Swisher County, Texas",Swisher County,Texas,2514,22.6,38418
0500000US48439,"Tarrant County, Texas",Tarrant County,Texas,698995,15.3,64874
0500000US48441,"Taylor County, Texas",Taylor County,Texas,49482,25.1,50818
0500000US48443,"Terrell County, Texas",Terrell County,Texas,396,53.3,33750
0500000US48445,"Terry County, Texas",Terry County,Texas,4041,33.8,44975
0500000US48447,"Throckmorton County, Texas",Throckmorton County,Texas,703,33.1,44196
0500000US48449,"Titus County, Texas",Titus County,Texas,10694,32.7,46698
0500000US48451,"Tom Green County, Texas",Tom Green County,Texas,43131,25.1,51675
0500000US48453,"Travis County, Texas",Travis County,Texas,458484,13.3,71767
0500000US48455,"Trinity County, Texas",Trinity County,Texas,5918,35.7,40407
0500000US48457,"Tyler County, Texas",Tyler County,Texas,7020,34.5,43936
0500000US48459,"Upshur County, Texas",Upshur County,Texas,14036,23.4,50906
0500000US48461,"Upton County, Texas",Upton County,Texas,1305,50.8,52257
0500000US48463,"Uvalde County, Texas",Uvalde County,Texas,8683,35.3,41752
0500000US48465,"Val Verde County, Texas",Val Verde County,Texas,15429,30.4,45521
0500000US48467,"Van Zandt County, Texas",Van Zandt County,Texas,19615,33,51935
0500000US48469,"Victoria County, Texas",Victoria County,Texas,32544,30.3,55631
0500000US48471,"Walker County, Texas",Walker County,Texas,21636,22.6,41855
0500000US48473,"Waller County, Texas",Waller County,Texas,14807,30.7,57654
0500000US48475,"Ward County, Texas",Ward County,Texas,3956,30.9,64630
0500000US48477,"Washington County, Texas",Washington County,Texas,12381,31.4,56237
0500000US48479,"Webb County, Texas",Webb County,Texas,73659,37.6,42293
0500000US48481,"Wharton County, Texas",Wharton County,Texas,15256,33.3,49619
0500000US48483,"Wheeler County, Texas",Wheeler County,Texas,2254,25.1,49352
0500000US48485,"Wichita County, Texas",Wichita County,Texas,47951,25.8,46575
0500000US48487,"Wilbarger County, Texas",Wilbarger County,Texas,5263,31.2,48773
0500000US48489,"Willacy County, Texas",Willacy County,Texas,5810,44,29944
0500000US48491,"Williamson County, Texas",Williamson County,Texas,174754,8.7,83679
0500000US48493,"Wilson County, Texas",Wilson County,Texas,15820,18.4,72445
0500000US48495,"Winkler County, Texas",Winkler County,Texas,2572,29,59167
0500000US48497,"Wise County, Texas",Wise County,Texas,22080,23.7,61709
0500000US48499,"Wood County, Texas",Wood County,Texas,16531,23.6,48534
0500000US48501,"Yoakum County, Texas",Yoakum County,Texas,2676,26.7,68814
0500000US48503,"Young County, Texas",Young County,Texas,7105,27,47194
0500000US48505,"Zapata County, Texas",Zapata County,Texas,4405,45.7,31113
0500000US48507,"Zavala County, Texas",Zavala County,Texas,3509,51.2,30988
0500000US49001,"Beaver County, Utah",Beaver County,Utah,2277,24.8,54212
0500000US49003,"Box Elder County, Utah",Box Elder County,Utah,17302,16.1,59937
0500000US49005,"Cache County, Utah",Cache County,Utah,37645,14,56840
0500000US49007,"Carbon County, Utah",Carbon County,Utah,7844,21.1,50278
0500000US49009,"Daggett County, Utah",Daggett County,Utah,145,6.2,81250
0500000US49011,"Davis County, Utah",Davis County,Utah,102865,9.3,79690
0500000US49013,"Duchesne County, Utah",Duchesne County,Utah,6644,16.8,63919
0500000US49015,"Emery County, Utah",Emery County,Utah,3589,21.8,52055
0500000US49017,"Garfield County, Utah",Garfield County,Utah,1741,20.3,52337
0500000US49019,"Grand County, Utah",Grand County,Utah,4006,13.3,48673
0500000US49021,"Iron County, Utah",Iron County,Utah,16204,16,46809
0500000US49023,"Juab County, Utah",Juab County,Utah,3390,20.2,62237
0500000US49025,"Kane County, Utah",Kane County,Utah,2634,23.3,48269
0500000US49027,"Millard County, Utah",Millard County,Utah,4306,17.4,60445
0500000US49029,"Morgan County, Utah",Morgan County,Utah,3306,6.9,89274
0500000US49031,"Piute County, Utah",Piute County,Utah,499,30.3,39440
0500000US49033,"Rich County, Utah",Rich County,Utah,620,19,49886
0500000US49035,"Salt Lake County, Utah",Salt Lake County,Utah,369429,14.1,71230
0500000US49037,"San Juan County, Utah",San Juan County,Utah,3992,45.8,44680
0500000US49039,"Sanpete County, Utah",Sanpete County,Utah,8483,18.8,51720
0500000US49041,"Sevier County, Utah",Sevier County,Utah,7261,18.3,53020
0500000US49043,"Summit County, Utah",Summit County,Utah,14555,7.7,100453
0500000US49045,"Tooele County, Utah",Tooele County,Utah,19901,11.5,71020
0500000US49047,"Uintah County, Utah",Uintah County,Utah,10625,17.1,66736
0500000US49049,"Utah County, Utah",Utah County,Utah,160649,13.3,70408
0500000US49051,"Wasatch County, Utah",Wasatch County,Utah,9567,9.5,77449
0500000US49053,"Washington County, Utah",Washington County,Utah,54702,14.4,56877
0500000US49055,"Wayne County, Utah",Wayne County,Utah,1021,20,44694
0500000US49057,"Weber County, Utah",Weber County,Utah,82417,15.1,64636
0500000US50001,"Addison County, Vermont",Addison County,Vermont,14733,18.5,65093
0500000US50003,"Bennington County, Vermont",Bennington County,Vermont,14927,20.1,53040
0500000US50005,"Caledonia County, Vermont",Caledonia County,Vermont,12214,25.5,49348
0500000US50007,"Chittenden County, Vermont",Chittenden County,Vermont,65400,14.2,69896
0500000US50009,"Essex County, Vermont",Essex County,Vermont,2756,29.2,41045
0500000US50011,"Franklin County, Vermont",Franklin County,Vermont,18582,19.1,64258
0500000US50013,"Grand Isle County, Vermont",Grand Isle County,Vermont,2967,15.5,69583
0500000US50015,"Lamoille County, Vermont",Lamoille County,Vermont,10607,18,60365
0500000US50017,"Orange County, Vermont",Orange County,Vermont,12286,21.1,60159
0500000US50019,"Orleans County, Vermont",Orleans County,Vermont,11679,25.4,47915
0500000US50021,"Rutland County, Vermont",Rutland County,Vermont,25145,21.6,54973
0500000US50023,"Washington County, Vermont",Washington County,Vermont,24865,18.7,62108
0500000US50025,"Windham County, Vermont",Windham County,Vermont,19118,24.3,52659
0500000US50027,"Windsor County, Vermont",Windsor County,Vermont,24310,18,58303
0500000US51001,"Accomack County, Virginia",Accomack County,Virginia,13401,35.6,43210
0500000US51003,"Albemarle County, Virginia",Albemarle County,Virginia,40612,14.8,75394
0500000US51005,"Alleghany County, Virginia",Alleghany County,Virginia,6741,32.1,47794
0500000US51007,"Amelia County, Virginia",Amelia County,Virginia,4789,24.7,58526
0500000US51009,"Amherst County, Virginia",Amherst County,Virginia,12044,34.1,49170
0500000US51011,"Appomattox County, Virginia",Appomattox County,Virginia,6095,33.9,56176
0500000US51013,"Arlington County, Virginia",Arlington County,Virginia,104716,9.3,117374
0500000US51015,"Augusta County, Virginia",Augusta County,Virginia,29297,27,61305
0500000US51017,"Bath County, Virginia",Bath County,Virginia,1999,34.6,46137
0500000US51019,"Bedford County, Virginia",Bedford County,Virginia,31206,24.3,61541
0500000US51021,"Bland County, Virginia",Bland County,Virginia,2523,26.9,50511
0500000US51023,"Botetourt County, Virginia",Botetourt County,Virginia,13161,23,68410
0500000US51025,"Brunswick County, Virginia",Brunswick County,Virginia,6048,36.9,41927
0500000US51027,"Buchanan County, Virginia",Buchanan County,Virginia,8871,39.1,30806
0500000US51029,"Buckingham County, Virginia",Buckingham County,Virginia,5827,38.8,46261
0500000US51031,"Campbell County, Virginia",Campbell County,Virginia,22957,27,50258
0500000US51033,"Caroline County, Virginia",Caroline County,Virginia,10911,29.5,64715
0500000US51035,"Carroll County, Virginia",Carroll County,Virginia,12375,34.3,43532
0500000US51036,"Charles City County, Virginia",Charles City County,Virginia,2856,38.3,59192
0500000US51037,"Charlotte County, Virginia",Charlotte County,Virginia,4543,43.4,39212
0500000US51041,"Chesterfield County, Virginia",Chesterfield County,Virginia,123010,10.6,80214
0500000US51043,"Clarke County, Virginia",Clarke County,Virginia,5639,25.4,77936
0500000US51045,"Craig County, Virginia",Craig County,Virginia,2266,28.9,55484
0500000US51047,"Culpeper County, Virginia",Culpeper County,Virginia,16903,19.6,73116
0500000US51049,"Cumberland County, Virginia",Cumberland County,Virginia,3963,40.4,46221
0500000US51051,"Dickenson County, Virginia",Dickenson County,Virginia,5841,39.3,29226
0500000US51053,"Dinwiddie County, Virginia",Dinwiddie County,Virginia,10391,28.8,55880
0500000US51057,"Essex County, Virginia",Essex County,Virginia,4463,41.2,52681
0500000US51059,"Fairfax County, Virginia",Fairfax County,Virginia,394447,6.7,121133
0500000US51061,"Fauquier County, Virginia",Fauquier County,Virginia,24333,12.5,97469
0500000US51063,"Floyd County, Virginia",Floyd County,Virginia,6480,29.1,49729
0500000US51065,"Fluvanna County, Virginia",Fluvanna County,Virginia,9842,13.9,74931
0500000US51067,"Franklin County, Virginia",Franklin County,Virginia,23104,29.5,52639
0500000US51069,"Frederick County, Virginia",Frederick County,Virginia,30973,20.5,73250
0500000US51071,"Giles County, Virginia",Giles County,Virginia,6987,25.7,52478
0500000US51073,"Gloucester County, Virginia",Gloucester County,Virginia,14759,18.9,66701
0500000US51075,"Goochland County, Virginia",Goochland County,Virginia,8426,18.5,89741
0500000US51077,"Grayson County, Virginia",Grayson County,Virginia,6542,34.9,33969
0500000US51079,"Greene County, Virginia",Greene County,Virginia,7357,18.2,64979
0500000US51081,"Greensville County, Virginia",Greensville County,Virginia,3688,37.4,44534
0500000US51083,"Halifax County, Virginia",Halifax County,Virginia,14025,43.6,42289
0500000US51085,"Hanover County, Virginia",Hanover County,Virginia,38599,14,88652
0500000US51087,"Henrico County, Virginia",Henrico County,Virginia,127111,14.3,68572
0500000US51089,"Henry County, Virginia",Henry County,Virginia,21598,32,36683
0500000US51091,"Highland County, Virginia",Highland County,Virginia,1123,25.7,46147
0500000US51093,"Isle of Wight County, Virginia",Isle of Wight County,Virginia,14304,24.1,71376
0500000US51095,"James City County, Virginia",James City County,Virginia,28766,13.8,83048
0500000US51097,"King and Queen County, Virginia",King and Queen County,Virginia,2826,41.1,54516
0500000US51099,"King George County, Virginia",King George County,Virginia,9103,13.3,87321
0500000US51101,"King William County, Virginia",King William County,Virginia,6170,28.6,68720
0500000US51103,"Lancaster County, Virginia",Lancaster County,Virginia,5142,27.1,50739
0500000US51105,"Lee County, Virginia",Lee County,Virginia,9149,51,32718
0500000US51107,"Loudoun County, Virginia",Loudoun County,Virginia,125309,6.1,136268
0500000US51109,"Louisa County, Virginia",Louisa County,Virginia,13575,24.2,59343
0500000US51111,"Lunenburg County, Virginia",Lunenburg County,Virginia,4331,41.8,41868
0500000US51113,"Madison County, Virginia",Madison County,Virginia,5078,28.7,54197
0500000US51115,"Mathews County, Virginia",Mathews County,Virginia,3908,27.9,67009
0500000US51117,"Mecklenburg County, Virginia",Mecklenburg County,Virginia,11815,41.8,42025
0500000US51119,"Middlesex County, Virginia",Middlesex County,Virginia,4454,34.4,51917
0500000US51121,"Montgomery County, Virginia",Montgomery County,Virginia,35483,14,54641
0500000US51125,"Nelson County, Virginia",Nelson County,Virginia,6445,33.4,62446
0500000US51127,"New Kent County, Virginia",New Kent County,Virginia,7754,19.3,79698
0500000US51131,"Northampton County, Virginia",Northampton County,Virginia,5151,32.9,43553
0500000US51133,"Northumberland County, Virginia",Northumberland County,Virginia,5686,26.5,58677
0500000US51135,"Nottoway County, Virginia",Nottoway County,Virginia,5542,34.9,42869
0500000US51137,"Orange County, Virginia",Orange County,Virginia,13453,23.8,68481
0500000US51139,"Page County, Virginia",Page County,Virginia,9338,35.2,47951
0500000US51141,"Patrick County, Virginia",Patrick County,Virginia,7685,34.8,40486
0500000US51143,"Pittsylvania County, Virginia",Pittsylvania County,Virginia,26330,32.6,45382
0500000US51145,"Powhatan County, Virginia",Powhatan County,Virginia,10178,12.3,83914
0500000US51147,"Prince Edward County, Virginia",Prince Edward County,Virginia,7187,33.2,46189
0500000US51149,"Prince George County, Virginia",Prince George County,Virginia,11415,20.2,67001
0500000US51153,"Prince William County, Virginia",Prince William County,Virginia,140473,6.6,103445
0500000US51155,"Pulaski County, Virginia",Pulaski County,Virginia,14525,32.1,52638
0500000US51157,"Rappahannock County, Virginia",Rappahannock County,Virginia,2976,25.3,68438
0500000US51159,"Richmond County, Virginia",Richmond County,Virginia,3139,31.1,49831
0500000US51161,"Roanoke County, Virginia",Roanoke County,Virginia,38343,18,65467
0500000US51163,"Rockbridge County, Virginia",Rockbridge County,Virginia,8979,28,54805
0500000US51165,"Rockingham County, Virginia",Rockingham County,Virginia,30946,25.8,59817
0500000US51167,"Russell County, Virginia",Russell County,Virginia,10965,41.3,39482
0500000US51169,"Scott County, Virginia",Scott County,Virginia,8767,36.8,39144
0500000US51171,"Shenandoah County, Virginia",Shenandoah County,Virginia,17315,27.2,54921
0500000US51173,"Smyth County, Virginia",Smyth County,Virginia,12881,30.6,40425
0500000US51175,"Southampton County, Virginia",Southampton County,Virginia,6522,27.6,54611
0500000US51177,"Spotsylvania County, Virginia",Spotsylvania County,Virginia,43677,11.6,85330
0500000US51179,"Stafford County, Virginia",Stafford County,Virginia,46328,6.8,106773
0500000US51181,"Surry County, Virginia",Surry County,Virginia,2760,33.8,54844
0500000US51183,"Sussex County, Virginia",Sussex County,Virginia,3814,35.6,45801
0500000US51185,"Tazewell County, Virginia",Tazewell County,Virginia,17042,29.4,40978
0500000US51187,"Warren County, Virginia",Warren County,Virginia,14379,18.3,68189
0500000US51191,"Washington County, Virginia",Washington County,Virginia,22331,24.9,46262
0500000US51193,"Westmoreland County, Virginia",Westmoreland County,Virginia,7612,25.2,54268
0500000US51195,"Wise County, Virginia",Wise County,Virginia,15126,33.4,38345
0500000US51197,"Wythe County, Virginia",Wythe County,Virginia,11955,31.4,48043
0500000US51199,"York County, Virginia",York County,Virginia,24617,10,90367
0500000US51510,"Alexandria city, Virginia",Alexandria city,Virginia,69979,10.2,96733
0500000US51520,"Bristol city, Virginia",Bristol city,Virginia,7402,24.2,37904
0500000US51530,"Buena Vista city, Virginia",Buena Vista city,Virginia,2539,33.6,34273
0500000US51540,"Charlottesville city, Virginia",Charlottesville city,Virginia,18613,18.5,58933
0500000US51550,"Chesapeake city, Virginia",Chesapeake city,Virginia,84230,11.1,75790
0500000US51570,"Colonial Heights city, Virginia",Colonial Heights city,Virginia,7054,21.7,53716
0500000US51580,"Covington city, Virginia",Covington city,Virginia,2409,29.6,39432
0500000US51590,"Danville city, Virginia",Danville city,Virginia,18479,31.5,36301
0500000US51595,"Emporia city, Virginia",Emporia city,Virginia,2119,36.8,30857
0500000US51600,"Fairfax city, Virginia",Fairfax city,Virginia,8553,5.5,111574
0500000US51610,"Falls Church city, Virginia",Falls Church city,Virginia,5262,6.3,124796
0500000US51620,"Franklin city, Virginia",Franklin city,Virginia,3526,32.7,40375
0500000US51630,"Fredericksburg city, Virginia",Fredericksburg city,Virginia,10582,16.3,63274
0500000US51640,"Galax city, Virginia",Galax city,Virginia,2742,32.9,31938
0500000US51650,"Hampton city, Virginia",Hampton city,Virginia,53700,19.4,54550
0500000US51660,"Harrisonburg city, Virginia",Harrisonburg city,Virginia,16768,25.4,43893
0500000US51670,"Hopewell city, Virginia",Hopewell city,Virginia,9193,29.5,40497
0500000US51678,"Lexington city, Virginia",Lexington city,Virginia,1984,30,36466
0500000US51680,"Lynchburg city, Virginia",Lynchburg city,Virginia,28069,25.1,43374
0500000US51683,"Manassas city, Virginia",Manassas city,Virginia,12749,11.9,78462
0500000US51685,"Manassas Park city, Virginia",Manassas Park city,Virginia,4706,11,80667
0500000US51690,"Martinsville city, Virginia",Martinsville city,Virginia,5630,27.7,33224
0500000US51700,"Newport News city, Virginia",Newport News city,Virginia,69324,24.8,51884
0500000US51710,"Norfolk city, Virginia",Norfolk city,Virginia,88155,18.4,49146
0500000US51720,"Norton city, Virginia",Norton city,Virginia,1819,33.8,28071
0500000US51730,"Petersburg city, Virginia",Petersburg city,Virginia,13274,34.3,36135
0500000US51735,"Poquoson city, Virginia",Poquoson city,Virginia,4615,13.5,96831
0500000US51740,"Portsmouth city, Virginia",Portsmouth city,Virginia,36471,23.6,50224
0500000US51750,"Radford city, Virginia",Radford city,Virginia,5438,20.7,36743
